Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2018-01-30,39.103004455566406,85.29530334472656,23.05466651916504,39.19667974455292,86.141455764997,23.218000411987305,38.57138807818574,84.70667984528792,22.81133270263672,38.76576769764181,85.81035416944457,23.00933265686035,184192800,38635100,70765500
2018-01-31,39.21075439453125,87.38309478759766,23.62066650390625,39.447290538522424,87.74178706069002,23.746000289916992,38.99295760785047,86.00350696279733,23.012666702270508,39.07960748124148,86.22423905002036,23.167333602905273,129915600,48756300,93211500
2018-02-01,39.29270935058594,86.69329071044922,23.28333282470703,39.48942965217391,88.35799091176672,23.977333068847656,39.05383265666675,86.06787735585796,23.242000579833984,39.149852175352834,87.1807438953469,23.399999618530273,188923200,47227900,62965500
2018-02-02,37.5877799987793,84.41239166259766,22.916667938232422,39.063188900343846,86.4265924283938,23.463333129882812,37.49410471789513,84.1548696868141,22.700666427612305,38.875834765092605,86.12308137824279,23.229333877563477,346375200,47867800,55572000
2018-02-05,36.648677825927734,80.93582916259766,22.208667755126953,38.379355167982396,85.7551879343525,22.96466636657715,36.53392255197071,80.93582916259766,22.200000762939453,37.25991859617889,83.29032376554096,22.531333923339844,290954000,51031500,66961500
2018-02-06,38.180301666259766,83.99853515625,22.264667510986328,38.34189463418348,84.1364953904821,22.4146671295166,36.06554928926782,78.4066021953743,21.566667556762695,36.2599289772424,79.91495151789421,21.680667877197266,272975200,67998600,76326000
2018-02-07,37.362972259521484,82.41657257080078,23.0,38.26695309063286,84.40317527775713,23.066667556762695,37.25290535970743,82.03948188513654,22.37733268737793,38.194354177070885,83.22592818964283,22.599332809448242,206434400,41107600,104538000
2018-02-08,36.33486557006836,78.18583679199219,21.01533317565918,37.70488937746302,82.66489377166425,23.2413330078125,36.30676369044482,77.95590550500464,20.97333335876465,37.538611584893964,82.50854218057977,22.887332916259766,217562000,55628700,154719000
2018-02-09,36.779300689697266,81.10135650634766,20.69466781616211,37.12731684344801,81.79115030504637,21.398666381835938,35.32844580447681,77.1005538772842,19.650667190551758,36.934498391741066,79.37227591037656,21.32866668701172,282690400,63499100,194005500
2018-02-12,38.260711669921875,81.9751205444336,21.048667907714844,38.53818298500872,82.57294344446679,21.205333709716797,37.03794626199481,80.8714528958706,20.416667938232422,37.270742729099624,81.61642820780324,21.075332641601562,243278000,35720300,93417000
2018-02-13,38.64399719238281,82.61893463134766,21.577333450317383,38.74040817400925,82.77528626578219,21.612667083740234,38.01145216920126,80.75189318606446,20.833999633789062,38.081996877417026,81.79118036530024,21.001333236694336,130196800,26407700,68403000
2018-02-14,39.35649108886719,83.9125747680664,21.487333297729492,39.39646558618695,84.07890325030858,21.744667053222656,38.30068499575861,81.69487107138141,21.23466682434082,38.338305730378266,81.78727421709193,21.389333724975586,162579600,34960900,59260500
2018-02-15,40.67802429199219,85.6220474243164,22.271333694458008,40.701536806482075,85.67748789058263,22.274667739868164,39.73978777414594,83.73699402229116,21.49333381652832,39.925552067246045,84.28217740699354,21.633333206176758,204588800,27823900,88693500
2018-02-16,40.54634475708008,85.01219940185547,22.365999221801758,41.10834882844967,86.39826787036398,22.874666213989258,40.3911506581798,84.82739309268452,22.109333038330078,40.52988635346286,85.4280171224445,22.166667938232422,160704400,30596900,84639000
2018-02-20,40.40996551513672,85.6775131225586,22.31800079345703,40.976666386892234,85.99168525713296,22.722667694091797,40.308850559128196,84.0973959194674,22.100000381469727,40.4569941418144,84.53169849953919,22.29800033569336,135722000,30911700,60141000
2018-02-21,40.226539611816406,84.54092407226562,22.219999313354492,40.9437340323257,86.26889176168585,22.645999908447266,40.212427798685475,84.54092407226562,22.211332321166992,40.64039642899439,85.91775699614882,22.402000427246094,149886400,26922500,48294000
2018-02-22,40.56279754638672,84.76271057128906,23.077999114990234,40.90375947481818,85.6867562212327,23.16266632080078,40.377033269700284,84.42081114284275,22.316667556762695,40.39819560728738,85.05840489727467,22.368667602539062,123967600,24392800,104547000
2018-02-23,41.268253326416016,86.91571044921875,23.469999313354492,41.303523902584296,86.9249528774459,23.666000366210938,40.80736413217472,85.344836046145,23.139999389648438,40.837934356890266,86.49065039956241,23.18866729736328,135249600,26329200,87261000
2018-02-26,42.08421325683594,88.17243957519531,23.827999114990234,42.18297445920961,88.20015981839003,23.933332443237305,41.435209532071234,87.09130779114551,23.49066734313965,41.46812993286246,87.22991605702839,23.566667556762695,152648800,30199800,65100000
2018-02-27,41.947818756103516,87.04509735107422,23.39933204650879,42.43927448726959,88.56053165205499,23.999332427978516,41.89373602093621,87.04509735107422,23.333999633789062,42.11477448821193,88.46812849709934,23.75,155712400,25869100,71961000
2018-02-28,41.88433074951172,86.64773559570312,22.87066650390625,42.47219752328346,88.44038595952733,23.682666778564453,41.86787234563421,86.51836980139696,22.814666748046875,42.15239785482947,87.63646390927578,23.504667282104492,151128400,31167300,91045500
2018-03-01,41.15066909790039,85.79762268066406,22.062000274658203,42.274669943930185,87.38698205782441,23.244667053222656,40.600426726524184,84.8643347580464,22.004667282104492,41.983086768337195,86.85103397949682,23.000667572021484,195208000,37135600,103284000
2018-03-02,41.435203552246094,85.9824447631836,22.341333389282227,41.45636589511752,86.07484791198024,22.347999572753906,40.55104962192992,83.95878266996786,21.531333923339844,40.63335240605755,84.62409662115705,21.798667907714844,153816000,32830400,76392000
2018-03-05,41.578636169433594,86.5276107788086,22.22333335876465,41.79497067660836,87.10975684342608,22.516666412353516,41.03779810746997,85.25243066349587,21.952667236328125,41.2000498848644,85.32634893764076,22.159332275390625,113605600,23901600,57357000
2018-03-06,41.543365478515625,86.23192596435547,21.8799991607666,41.914897680952514,87.31305750971401,22.424667358398438,41.41638784408837,85.88079121156342,21.802000045776367,41.83494866712595,87.17444927443293,22.25,95154000,22175800,64285500
2018-03-07,41.15772247314453,86.73090362548828,22.15333366394043,41.350544470010895,86.80482895101508,22.166667938232422,40.97901229082367,85.40951839380162,21.44933319091797,41.136560133406576,86.08407465189637,21.695999145507812,126814000,26716100,75109500
2018-03-08,41.60686111450195,87.25762176513672,21.940000534057617,41.649185801737886,87.87673059305398,22.219999313354492,41.16713789729796,86.64774831680646,21.751333236694336,41.263545325353434,87.10977109284765,22.19066619873047,95096400,25887800,53493000
2018-03-09,42.32170104980469,89.20738220214844,21.81133270263672,42.32640498834735,89.20738220214844,21.89933204650879,41.71267197249416,87.78435082696424,21.4913330078125,41.84670731055642,88.05232495442523,21.606666564941406,128740800,36937300,82602000
2018-03-12,42.73085021972656,89.41988372802734,23.034000396728516,42.88839804722147,89.82646602125318,23.1473331451416,42.37578006415326,88.74533443234772,21.766666412353516,42.39458863897228,89.17039453439838,21.907333374023438,128828400,26073700,123960000
2018-03-13,42.31936264038086,87.2391357421875,22.78933334350586,43.14943041527612,89.85417905043514,23.1473331451416,42.147706510414125,86.83255348158178,21.766666412353516,42.935446002764756,89.63241011278994,21.907333374023438,126774000,35387800,89487000
2018-03-14,41.959571838378906,86.72171020507812,21.775333404541016,42.448677336361385,88.16322666784549,22.65399932861328,41.81142828997484,86.39829553551562,21.595333099365234,42.401648720566676,87.89525249880484,22.450666427612305,117473600,32132000,119511000
2018-03-15,42.00895309448242,87.02662658691406,21.706666946411133,42.382839043917734,87.39624628657492,22.190000534057617,41.87257117709006,85.77916626922935,21.406667709350586,41.97368252757985,86.42599545620382,21.958667755126953,90975200,27611000,98472000
2018-03-16,41.860809326171875,87.41471099853516,21.42333221435547,42.119468498773394,88.13546542740652,21.82666778564453,41.76674850954591,86.78635971825351,21.271333694458008,42.00894928177119,87.48863633737025,21.528667449951172,157618800,49081300,91759500
2018-03-19,41.22121047973633,85.83458709716797,20.90399932861328,41.73147830463949,86.7678750388219,21.383333206176758,40.835570098387464,85.11383272536094,20.64466667175293,41.696207740634804,86.6200243728575,21.100000381469727,133787200,33344100,112264500
2018-03-20,41.20710372924805,86.05635833740234,20.703332901000977,41.57393196024154,86.64774691718975,21.083332061767578,41.136559010660044,85.93623495553888,20.583999633789062,41.20710372924805,85.98244005235989,20.9913330078125,78597600,23075200,71464500
2018-03-21,40.2735710144043,85.45573425292969,21.101999282836914,41.17182942442222,86.90648546214253,21.496000289916992,40.271217251359516,85.20623801031468,20.679332733154297,41.16007137335858,85.87155192407741,20.683332443237305,148219600,24457100,89376000
2018-03-22,39.704532623291016,82.97005462646484,20.606666564941406,40.60514157388862,84.78118314242853,21.254667282104492,39.64574593216269,82.84993123736358,20.545333862304688,39.97494996725935,84.337638155909,20.926000595092773,165963200,38604700,74097000
2018-03-23,38.78509521484375,80.55829620361328,20.1026668548584,39.95612471407473,83.58916466295189,20.75,38.78509521484375,80.46589305300583,20.030000686645508,39.596350569202244,82.70208172728512,20.75,164115200,44068900,99823500
2018-03-26,40.62629699707031,86.65699768066406,20.278667449951172,40.703895839846645,86.860288846375,20.506000518798828,39.13781793229658,83.53372600266577,19.423999786376953,39.5211082074498,83.72777473814205,20.48933219909668,150164800,56396800,125628000
2018-03-27,39.5845947265625,82.67434692382812,18.61199951171875,41.185943183911476,87.91368289433423,20.284666061401367,39.250686842203656,81.7872641444229,18.478666305541992,40.840277246909274,87.72887662567337,20.266666412353516,163690400,56569000,208080000
2018-03-28,39.1472282409668,82.60043334960938,17.185333251953125,39.97964970924838,84.3006808728279,17.91200065612793,38.843890525339965,82.11993275277638,16.80666732788086,39.328292235285254,82.99777322868422,17.6386661529541,166674000,52501100,315021000
2018-03-29,39.452919006347656,84.33763885498047,17.742000579833984,40.386451833592076,85.28016931543144,18.06399917602539,39.24598873087148,81.68563249350872,16.547332763671875,39.459973121370304,83.33043253439982,17.099332809448242,153594000,45867500,227560500
2018-04-02,39.194252014160156,81.79651641845703,16.832000732421875,39.7256858766554,83.97726467865606,17.35533332824707,38.67457979286387,80.8632354040657,16.305999755859375,39.184847724476676,83.59840963467443,17.083999633789062,150347200,48515400,241710000
2018-04-03,39.596351623535156,82.89612579345703,17.8353328704834,39.681004576821195,83.21030494773174,18.22333335876465,38.77098802003664,81.21436316737407,16.965999603271484,39.41999160319373,82.77600240941828,17.988000869750977,121112000,37213800,282666000
2018-04-04,40.353511810302734,85.31714630126953,19.12933349609375,40.44756902356783,85.71448625814944,19.224666595458984,38.74510978232181,81.06653723575336,16.799999237060547,38.770976054177616,81.17741821447636,16.851999282836914,138422000,35560000,298450500
2018-04-05,40.63334655761719,85.3633041381836,20.381332397460938,40.969604583911725,86.00089766506228,20.417333602905273,40.464040662906214,84.45774367237678,19.213333129882812,40.581614001563636,85.41875165132933,19.28933334350586,107732800,29771900,286816500
2018-04-06,39.59400177001953,83.37664794921875,19.953332901000977,40.55810106955422,85.43726594529464,20.618667602539062,39.55167349900567,82.68361366311164,19.700000762939453,40.20303085074771,84.54094047394396,20.066667556762695,140021200,38026000,202804500
2018-04-09,39.9866828918457,83.87560272216797,19.310667037963867,40.70152702794921,86.09331322081205,20.633333206176758,39.93965428611105,83.73700154405242,19.28066635131836,39.946708397568614,84.12509894259063,20.024667739868164,116070800,31533900,153747000
2018-04-10,40.73915481567383,85.82535552978516,20.31333351135254,40.915514793230855,86.194975191566,20.47333335876465,40.33470231343214,84.67954092318236,19.57866668701172,40.68036815648815,85.37257514530569,19.931333541870117,113634400,26812000,164847000
2018-04-11,40.5486946105957,84.88280487060547,20.062000274658203,40.89671069695223,86.20418997905999,20.59866714477539,40.374684773390626,84.53167018196048,19.977333068847656,40.49931222839776,85.02141308056488,20.049333572387695,89726400,24872100,112243500
2018-04-12,40.948448181152344,86.47220611572266,19.60533332824707,41.150674496485806,87.00815436215466,20.26333236694336,40.689785363381375,85.40955205466882,19.57866668701172,40.77679208647928,85.40955205466882,20.154666900634766,91557200,26758900,114132000
2018-04-13,41.08718490600586,86.0101547241211,20.022666931152344,41.348197905710904,87.02660333922938,20.26333236694336,40.88025823467464,85.41876618260692,19.73200035095215,41.09894295948079,86.90647996514002,20.239999771118164,100497200,23346100,109908000
2018-04-16,41.34349060058594,87.01736450195312,19.413999557495117,41.430493723168546,87.47015188047808,19.977333068847656,41.1106940979349,86.32433036533374,19.267332077026367,41.15772271587,86.92496136038544,19.933332443237305,86313600,20288100,95077500
2018-04-17,41.91254806518555,88.7730712890625,19.179332733154297,42.07715003351195,89.207373901782,19.47800064086914,41.4822291842405,87.67345463557346,18.833999633789062,41.50104135034263,87.78434265900482,19.257999420166016,106421600,26771000,105000000
2018-04-18,41.81848907470703,89.1149673461914,19.55666732788086,42.04893542855754,89.37369900776694,20.016000747680664,41.59275024765644,88.26483996541728,19.21066665649414,41.811434960615074,88.91167616926518,19.405332565307617,83018000,21043300,98365500
2018-04-19,40.63334655761719,88.81001281738281,20.005332946777344,41.24237559072981,89.6970956438864,20.067333221435547,40.60042616631525,88.09849384045617,19.23666763305664,40.85908535852946,89.11494952177993,19.405332565307617,139235200,23552500,91359000
2018-04-20,38.96849822998047,87.7843246459961,19.349332809448242,40.261804642520595,88.810015740063,19.998666763305664,38.900303700737034,86.90648421949928,19.316667556762695,40.11601488601111,88.62520945550824,19.67799949645996,261964400,31154400,84418500
2018-04-23,38.85563278198242,88.10774993896484,18.891332626342773,39.25067742200016,88.97635509234529,19.441333770751953,38.58521198830198,87.44243595338908,18.82200050354004,39.22951508515344,88.46812717283359,19.41933250427246,146062000,22331800,73401000
2018-04-24,38.3148078918457,86.04712677001953,18.8973331451416,39.1119551449554,89.14267804665059,19.139333724975586,37.91035523836867,85.39105525556225,18.56399917602539,38.95675744554006,88.93014446172948,19.0,134768000,34524800,85279500
2018-04-25,38.481754302978516,85.29864501953125,18.71266746520996,38.89796494806505,86.21345521736691,19.01066780090332,38.19017470434135,83.42283362482922,18.483333587646484,38.23955349982821,86.21345521736691,18.899999618530273,113528400,33729300,60204000
2018-04-26,38.61578369140625,87.10053253173828,19.031999588012695,38.97085384618492,87.92293247905914,19.05266761779785,38.415907600882896,86.02863634651999,18.433332443237305,38.59226759085532,86.44446105971308,18.583332061767578,111852000,42529000,65340000
2018-04-27,38.16900634765625,88.54203033447266,19.60533332824707,38.641649827377975,90.46404646688296,19.631332397460938,37.771607930930294,86.77710727868084,18.922000885009766,38.56405100150369,90.18683002570394,19.024667739868164,142623200,48272800,65469000
2018-04-30,38.86034393310547,86.41674041748047,19.593332290649414,39.3306373522608,89.07799622685539,19.915332794189453,38.05614261691634,86.07484806134876,19.5,38.124337172004125,89.01331331759467,19.573999404907227,169709600,41523600,63423000
2018-05-01,39.763301849365234,87.7843246459961,19.994667053222656,39.786814362656344,88.05229869353596,20.05466651916504,38.86268970628452,85.74218488706238,19.54800033569336,39.1307567565656,86.13028231457206,19.567333221435547,214277600,31408900,69384000
2018-05-02,41.51985168457031,86.4074935913086,20.07666778564453,41.797323049213546,87.94140540054416,20.456666946411133,40.86849436573064,86.11179932387118,19.851999282836914,41.204752401329166,87.77507693449138,19.904666900634766,266157600,27471000,134556000
2018-05-03,41.595096588134766,86.92496490478516,18.963333129882812,41.73853620820341,87.71964464450473,19.202667236328125,41.01898793273085,85.42800857068147,18.34866714477539,41.357599730142326,85.89927377677286,18.586000442504883,136272800,31142500,260281500
2018-05-04,43.22701644897461,87.93216705322266,19.606000900268555,43.32577762819836,88.12621574874856,19.790666580200195,41.89608532257385,85.86230020113186,18.634666442871094,41.91489748833844,86.23191978542717,18.866666793823242,224805200,22531300,128541000
2018-05-07,43.539764404296875,88.91166687011719,20.184667587280273,44.12998133734006,89.36444723051872,20.3973331451416,43.4433533948992,87.87673328214825,19.67799949645996,43.544464754959726,87.94141619077703,19.833332061767578,169805600,24242000,130173000
2018-05-08,43.74904251098633,88.53279113769531,20.131332397460938,43.7890170178285,88.85621268084394,20.516666412353516,43.18939223908844,87.8397570593606,19.933332443237305,43.49978759299765,88.56975380119536,20.053333282470703,113611200,23484600,88950000
2018-05-09,44.05708312988281,89.57695770263672,20.456666946411133,44.066487418557294,89.60467793490957,20.46733283996582,43.55386936653684,87.83051257038207,20.003332138061523,43.86661488875496,88.71759525264582,20.027332305908203,92844800,27327400,85911000
2018-05-10,44.68728256225586,90.47329711914062,20.334667205810547,44.764881412978816,90.51025273474403,20.865999221801758,44.1252820264632,89.67861743542318,20.27400016784668,44.1464479588817,90.0574724195726,20.5,111957200,22388100,84774000
2018-05-11,44.517311096191406,90.27923583984375,20.070667266845703,44.8643098921221,90.43632892113212,20.591999053955078,44.24821035668282,89.66936952099023,19.93866729736328,44.72976132331238,90.3716460229218,20.51333236694336,104848800,16778300,70194000
2018-05-14,44.4134635925293,90.58418273925781,19.46466636657715,44.73921856786045,91.19405617679294,20.32933235168457,44.34500966388966,89.91886882554965,19.441333770751953,44.61646974207197,90.48253716633529,20.221332550048828,83115200,19454100,109302000
2018-05-15,44.00979232788086,89.92811584472656,18.94533348083496,44.15850710848081,90.41785887567221,19.130666732788086,43.69348166612134,89.02254807153602,18.700000762939453,44.090049611869624,89.85419050611748,19.000667572021484,94780800,24594000,142788000
2018-05-16,44.42053985595703,90.16014099121094,19.09866714477539,44.48663814070112,90.39215370241814,19.253999710083008,43.90594502489507,89.66827517632625,18.770666122436523,43.92247049655361,90.35503081896907,18.922000885009766,76732400,17384700,85110000
2018-05-17,44.13962936401367,89.25991821289062,18.96933364868164,44.59285148855085,90.522067754004,19.279333114624023,43.99091455997095,88.93510187814786,18.931333541870117,44.37804201646454,89.79818932787296,19.059999465942383,69176000,17246700,66309000
2018-05-18,43.97911834716797,89.42696380615234,18.454666137695312,44.33319852743315,89.9559524088474,18.976667404174805,43.936630454443275,89.10214748528078,18.266666412353516,44.18684653886162,89.10214748528078,18.976667404174805,73190800,17865800,108778500
2018-05-21,44.290714263916016,90.57776641845703,18.965999603271484,44.67784181531848,90.95827068605804,19.432666778564453,44.12075547531102,89.83532994678157,18.753332138061523,44.37805289626659,90.02093729458382,18.755332946777344,73603200,19422500,137739000
2018-05-22,44.17976760864258,90.48494720458984,18.333999633789062,44.58577985875149,91.1067395014533,19.200000762939453,44.09006613886106,90.20652915023577,18.22800064086914,44.46775312562425,90.65199662110923,19.18400001525879,60962800,15441200,134187000
2018-05-23,44.4630241394043,91.56149291992188,18.60466766357422,44.49607147546965,91.62645619099568,18.660667419433594,43.84928378174547,89.38985042316152,18.266666412353516,43.988558042632555,89.75178965921067,18.517332077026367,80233600,21251200,89776500
2018-05-24,44.4134635925293,91.23666381835938,18.523332595825195,44.57634108019487,91.82134030218118,18.74066734313965,43.955522838342795,89.84458774139709,18.326000213623047,44.55981920854689,91.62645050106227,18.559999465942383,92936000,26649300,62650500
2018-05-25,44.51495361328125,91.2830581665039,18.59000015258789,44.76752889537215,91.85845209115261,18.642667770385742,44.29542206345939,90.81903286353489,18.374000549316406,44.432333476940805,91.22737739589617,18.5086669921875,69844000,18363900,58126500
2018-05-29,44.35444259643555,90.95826721191406,18.917333602905273,44.555089473229884,91.76566693252838,19.100000381469727,44.11130782679905,90.23438867048074,18.40999984741211,44.2836294416986,90.80049318379521,18.567333221435547,90056400,28671000,84999000
2018-05-30,44.260013580322266,91.83061981201172,19.447999954223633,44.37804028320312,92.10903787202263,19.667333602905273,44.090054840022695,90.86545325302879,18.773332595825195,44.311945617740975,91.23666789242282,18.88599967956543,74762000,22158500,112345500
2018-05-31,44.111305236816406,91.72854614257812,18.98200035095215,44.432338059704065,92.79580607721027,19.357999801635742,43.93898723392432,91.5150984039315,18.86199951171875,44.19392538167832,92.14617328941662,19.1473331451416,109931200,34140900,88795500
2018-06-01,44.906803131103516,93.53824615478516,19.454666137695312,44.91152160606056,93.60320943115933,19.463333129882812,44.319028828916046,92.03480122666954,18.922666549682617,44.37568294540412,92.13688738675268,19.05733299255371,93770000,28655600,81366000
2018-06-04,45.28213119506836,94.35489654541016,19.78266716003418,45.657455294973495,94.531228413465,19.933332443237305,45.16882655397974,93.5938953870956,19.56999969482422,45.23728046579235,93.97439950648473,19.62266731262207,105064800,27281600,71967000
2018-06-05,45.63148880004883,94.8375015258789,19.408666610717773,45.78020361623582,94.9674280550129,19.85333251953125,45.40723875788195,94.22498467670599,19.115999221801758,45.57483828103631,94.66116963042644,19.84666633605957,86264000,23514400,89928000
2018-06-06,45.78963088989258,95.11592102050781,21.299999237060547,45.813237667228265,95.21800717120043,21.47800064086914,45.303361532641034,94.56837446721599,19.832000732421875,45.70701437299472,95.10664561078335,20.03333282470703,83734400,21122900,281509500
2018-06-07,45.666893005371094,93.62176513671875,21.07266616821289,45.8415702186734,95.30154195293332,22.0,45.4025107442856,93.15773972194037,20.905332565307617,45.827407590772026,95.26441907009514,21.07666778564453,85388800,28232200,215179500
2018-06-08,45.2514533996582,94.31781768798828,21.17733383178711,45.32227016717249,94.61479371566034,21.631999969482422,44.795871891989336,93.30624552764085,21.143333435058594,45.126345337868806,93.81666931370411,21.266666412353516,106627200,22165100,123078000
2018-06-11,45.140499114990234,93.77952575683594,22.139999389648438,45.31517996033656,94.28066690236834,22.310667037963867,44.89972719532468,93.42686196050546,21.5,45.168827977572434,93.742402879303,21.500667572021484,73234000,23490900,197752500
2018-06-12,45.38835525512695,94.02082824707031,22.851333618164062,45.46625332272547,94.150754798112,23.6646671295166,45.12161371473412,93.50112204290355,22.53333282470703,45.17826783713931,93.82593842050777,22.979999542236328,67644400,18325200,335211000
2018-06-13,45.01538848876953,93.59394836425781,22.985332489013672,45.52998684038837,94.6704909968457,23.14666748046875,44.95401589350231,93.32481270611083,22.65333366394043,45.421400677496116,94.40135533869874,23.11400032043457,86553600,29492900,142047000
2018-06-14,45.03898620605469,94.12288665771484,23.847999572753906,45.22074831953098,94.68899806913112,23.916667938232422,44.90207481165983,93.73310711949955,23.106666564941406,45.216026243341155,94.33634140319307,23.17533302307129,86440400,25691800,164715000
2018-06-15,44.57632827758789,92.92571258544922,23.878000259399414,44.88792053004648,94.22498496117649,24.31133270263672,44.43941685773997,92.87003181007078,23.416667938232422,44.85723243194056,94.20642706287195,23.589332580566406,246876800,65738600,162724500
2018-06-18,44.5527229309082,93.60320281982422,24.722000122070312,44.66602756180079,93.83521551626828,24.915332794189453,44.189198654039295,92.26680742255752,23.633333206176758,44.349716849535625,92.81436106800757,23.69333267211914,73939600,23586000,181098000
2018-06-19,43.832763671875,93.60320281982422,23.503332138061523,43.98383772878582,93.73312936339565,24.666667938232422,43.304002671742296,92.34105318473135,23.083332061767578,43.70293356002438,92.4802622186909,24.3439998626709,134314000,28653100,191428500
2018-06-20,44.023963928222656,94.54053497314453,24.148000717163086,44.18920060596678,95.14376231236214,24.29199981689453,43.8422017817594,93.84449689207914,23.46666717529297,43.98855735509514,94.0765095857676,23.869333267211914,82514800,26180800,125755500
2018-06-21,43.77847671508789,93.86305236816406,23.167333602905273,44.46067107724782,95.08807907598434,24.413999557495117,43.65572790612877,93.62175719042914,23.084667205810547,44.20101082789006,94.73542233965279,24.133333206176758,102847600,23198200,119506500
